# . . . . . . . . . . . . .
. . . . . . . . . . . . . .
. . . . . . # . . . . . . .
. . . . . . . . . . . . . .
. # . . # . . . . # # . . .
. . # . . . . . . . # . . .
. . # . . . . . . . # . . E
2
42 46
S . . # . . . . . . . . # . . . # . . . . . . . . . . . . . . . # . . . . . . . . . . # . .
# # . # # . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . .
. . . # . . . . . . . . . . . . . . # . . . . . . . . . . . . . . # . # . # . . . . . . . .
# . # # . . . . . . . # . . . . . . . . # . . . . . . . . . . . . . . . . . . # . . # . . .
. . . . . . . . # . . . . . . . . . . # . . . . . . . . . . . . . # . . . . . . . . . . . .
. . . . . . # . . . . # . . . . . . . . . . . . # # # . # . . . . . . . . . . . . . . # . .
. . . . . . # . . . . . . . . . . . . . . . . . . . # . # . . . . . . . . . # . . . . . . .
# # # . . . # # . # . # . . . . . . . . . . . . . . . . . . . . . . . . . . # . . # . . . .
# . . . . . # # . . # . . . # . . . . . . . # # . . . . . # . . . . . . . . . # . . # . # .
. # . . . . . . . . . . # . # . . . # . . . . . . . # . . . . . . . . . . . . # . . . . . .
. . . . . # . . . . . . . # . # . . . . . . . # # . . . . . . . . . . # . . . . . . . . . .
. . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . .
. . . . . . . . . . . # . . . . # . . . . . . . . . . . . . . . . # . . . . . . . . . . . #
. . . . . # . . . . . . . . . . # . . . . . . . # . . . . . . . . . # . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
. . . . . . . # . . . . . . . . . . . . . . . # # . . . # . . . # . . # . # . . . . . . . #
. . . . . . . # # # . # . . . . . . . . . . . . . # . . . . . # . . . . . . . . . . . . . .
# . . . . . # . . . . . . . . . . . . # . . . . # . . . # . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . # . # . . # . . . # . . . . . . . # . . . . . . . . . . #
. . . . . . . . # . . . . . . . . . . . . . . . . # . . . . . . . . # . . . . . . . . # # #
. . . . # . . . . . . . . . . . . . . . . . . . . # . . . . . . . . # . . . . . . . . . . #
. . . . . . . . . . . . . . . . . . . . . # . . . . . . # . . . . . . . . . . . . . . . . #
. . . . # # . . . . . . . . # . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . . # . # . . # . . . . . . . . . # . . . . . . . . . . .
. . . . # . # . . . . # . . # . . . . . . . . . # . . . . . . # . . . . . . . . . . . . . .
# . . . . . # . . . . . . . # . . . . . . . . # . . . # . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . # . . . . . . . . . . .
. . . . . # . . # . . . . # . . . . . . . # . . . . . . # . . . . . . . . . . . . . . . # .
. . . . . # . . . . . . . . # # . # . . . . . . . . . . . . # . . . . . . # . . # # . . . #
. . . . . . . . . # . . . . . . . . # . . . . . . . . . . . . # # . . . . . . . . . . . . .
. . # . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . #
. . . . . # # . . . . . . . . . . # . # . . . . . . . . . . . . . . . . . . . . . . . . . .
. . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . .
. # # . . . . . . . . # . . . . . # . . . . . . . . . # . . . . . . # . . . . # . . # . # .
. . . . . . . # . . . . . . . . . # # . . . . # # . . . . . . . . . . . . . . . . # # . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . # . . . . .
. . . # . . . . . . # . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . .
. . . . . . . . . . . . . . . # . . . . . . . . . . . . # . . . # . . # . . . . . . . . . .
. . . . # . . # . # . . . . . . . . . . # . . # # # . . . . # . . . . . . . . . . . . . . .
. . . . . . . . . . . . # . . . . . . . . # . . # . . . . . . . . . . # . # . . # # . # . .
. . # . . . . . . . . . . . . . . # # . . . . . . # . . . # . . . . . . . . . . . # . # . E
