104
3
Ben ChrisJohn 38.3 38 50 49.2
13
Ben hello 92.3 27 38 69.3
Ben ChrisJohn 37.5 46 69 43.1
Ben Charles 45.0 77 93 55.7
Ben Binzly 46.8 47 87 25.8
Ben Yonas 74.6 65 67 95.8
Ben Norman 27.2 43 62 26.7
Ben Stefan 73.2 86 86 44.1
Ben Raspberry 46.3 96 97 74.2
Ben Huang 70.2 63 96 79.2
Ben Mitch 7.4 6 61 77.2
Ben Amel 74.1 6 63 9.3
Ben Weaspoppy 2.6 87 93 25.4
Ben Boi 32.2 50 95 15.5
10
Ben Huang 79.6 88 98 13.4
Ben Squid 19.3 23 44 28.1
Ben Mitch 12.6 26 83 83.4
Ben Yonas 22.2 23 83 65.0
Ben Charles 7.6 75 84 32.5
Ben Armstrong 72.3 24 82 64.8
Ben Chakarayara 5.6 20 78 52.0
Ben Malek 34.6 9 90 0.4
Ben Gupta 34.6 31 81 77.4
Ben Stefan 94.2 55 73 46.7
2
Ben Charles 36.4 50 77 1.3
Ben Armstrong 83.4 85 95 48.9
6
Ben Squid 28.0 37 62 23.7
Ben HelloWorld 61.1 50 62 51.2
Ben ChrisJohn 8.3 59 80 8.5
Ben Chakarayara 64.1 17 34 13.4
Ben Yonas 41.9 81 95 43.3
Ben Amel 35.1 35 58 22.4
8
Ben Mitch 58.1 24 59 78.7
Ben Raspberry 23.2 47 74 6.0
Ben Squid 41.5 13 57 47.2
Ben Huang 85.1 35 51 91.4
Ben Gupta 46.9 90 90 41.7
Ben Dan 32.1 67 87 21.2
Ben Charles 97.1 46 94 64.5
Ben Weaspoppy 91.8 48 75 83.4
3
Ben Boi 42.5 10 22 64.2
Ben Squid 60.1 76 79 38.8
Ben Gupta 82.4 8 10 9.0
18
Ben Raspberry 67.2 46 53 97.3
Ben Gupta 80.5 37 70 64.7
Ben Norman 48.3 43 97 46.0
Ben hello 32.0 69 84 75.3
Ben JohnChris 92.3 99 99 93.4
Ben Huang 40.6 68 82 77.0
Ben Boi 29.3 83 83 42.8
Ben Yonas 43.3 10 74 96.6
Ben Amel 56.9 69 90 42.7
Ben Squid 1.6 17 69 6.1
Ben Charles 13.5 94 99 92.5
Ben ChrisJohn 21.8 80 86 13.9
Ben Mitch 60.5 46 61 10.6
Ben HelloWorld 46.1 47 96 69.2
Ben Weaspoppy 30.4 26 47 63.3
Ben Malek 48.4 7 42 20.1
Ben Armstrong 81.1 92 95 9.3
Ben Stefan 88.8 99 99 1.3
12
Ben Malek 71.4 21 81 34.1
Ben JohnChris 59.9 48 88 98.6
Ben Stefan 35.8 86 89 31.8
Ben Yonas 20.1 13 37 74.1
Ben Mitch 17.8 67 93 29.0
Ben Norman 17.5 40 65 7.5
Ben Squid 98.0 34 53 43.5
Ben Armstrong 8.9 26 91 46.8
Ben Raspberry 16.6 99 99 53.5
Ben Boi 56.3 76 86 59.4
Ben Amel 65.8 54 72 84.9
Ben Charles 98.7 77 98 29.9
7
Ben HelloWorld 66.4 89 91 70.6
Ben JohnChris 29.6 4 60 58.3
Ben Charles 15.4 94 97 81.5
Ben Chakarayara 0.7 18 93 72.9
Ben Yonas 93.2 74 92 93.0
Ben Weaspoppy 22.4 79 88 51.1
Ben hello 17.0 8 44 67.4
5
Ben Stefan 21.3 78 84 84.5
Ben Norman 91.9 58 88 72.4
Ben Armstrong 47.5 10 25 23.9
Ben Huang 57.3 0 73 73.7
Ben Binzly 20.0 90 93 9.5
6
Ben Gupta 84.4 18 49 25.4
Ben Weaspoppy 54.7 33 79 10.1
Ben Boi 14.2 40 57 44.9
Ben Stefan 85.7 21 50 56.7
Ben Raspberry 73.8 83 88 42.3
Ben JohnChris 77.5 70 95 57.3
1
Ben Squid 9.4 67 76 54.8
9
Ben Huang 1.4 40 80 85.4
Ben Squid 80.5 36 66 83.6
Ben JohnChris 68.0 57 74 20.4
Ben HelloWorld 76.7 29 55 42.9
Ben Malek 43.4 40 96 65.8
Ben hello 84.8 34 57 39.4
Ben Amel 70.6 18 69 46.5
Ben Charles 24.8 5 74 24.7
Ben Gupta 28.1 61 66 8.1
11
Ben Binzly 11.6 41 59 36.1
Ben Stefan 32.4 45 71 39.4
Ben Weaspoppy 48.6 26 40 33.6
Ben JohnChris 99.1 59 79 22.5
Ben Armstrong 86.9 50 60 64.8
Ben Boi 78.9 21 78 23.9
Ben Huang 68.3 23 51 85.2
Ben hello 42.6 2 57 81.0
Ben Norman 11.2 33 50 35.1
Ben Malek 63.0 70 89 96.0
Ben Squid 29.3 47 77 4.7
13
Ben Yonas 64.7 53 59 56.1
Ben Chakarayara 24.8 86 87 56.1
Ben Stefan 48.3 54 59 26.5
Ben Weaspoppy 73.1 69 88 69.7
Ben ChrisJohn 73.3 12 28 49.1
Ben Raspberry 53.1 81 95 7.7
Ben Armstrong 74.7 77 91 8.9
Ben hello 26.8 24 71 33.1
Ben Amel 5.6 74 82 35.5
Ben Mitch 50.9 37 38 81.3
Ben JohnChris 7.7 63 88 73.0
Ben Norman 59.1 19 99 32.2
Ben Huang 24.5 86 86 23.4
18
Ben Huang 76.2 10 83 19.2
Ben Binzly 9.5 98 98 81.1
Ben Chakarayara 16.9 8 87 68.7
Ben Yonas 53.7 51 55 32.8
Ben hello 69.6 4 9 18.4
Ben Weaspoppy 23.8 68 80 28.9
Ben JohnChris 55.5 43 70 62.8
Ben Amel 77.1 79 97 37.5
Ben Charles 64.6 5 59 11.7
Ben Boi 53.8 62 65 65.7
Ben Mitch 76.2 5 35 56.4
Ben ChrisJohn 85.9 34 71 38.8
Ben Armstrong 60.9 38 68 69.3
Ben HelloWorld 78.6 68 79 4.0
Ben Raspberry 55.9 63 68 39.1
Ben Malek 25.3 81 88 99.3
Ben Norman 1.2 87 93 37.2
Ben Squid 6.1 87 93 30.8
8
Ben Norman 11.0 74 97 16.1
Ben Boi 32.2 4 96 33.5
Ben Gupta 18.9 4 50 41.8
Ben Huang 3.6 77 96 52.1
Ben HelloWorld 13.7 71 79 38.5
Ben ChrisJohn 35.9 29 73 63.5
Ben Dan 47.8 14 61 47.5
Ben hello 58.2 45 70 88.4
2
Ben Stefan 19.1 2 6 97.2
Ben Binzly 33.4 78 97 10.6
19
Ben JohnChris 61.9 31 41 13.4
Ben HelloWorld 76.0 20 91 36.0
Ben Gupta 100.0 42 88 94.6
Ben Mitch 78.9 12 67 44.8
Ben Yonas 72.8 27 76 71.6
Ben Norman 10.8 1 97 91.1
Ben Malek 90.0 19 36 91.3
Ben Binzly 15.2 71 71 31.3
Ben Amel 82.8 55 71 27.7
Ben Huang 91.1 64 79 42.1
Ben Boi 44.2 83 89 47.7
Ben Stefan 89.1 38 77 60.0
Ben Chakarayara 18.8 32 66 14.4
Ben Squid 96.3 13 41 33.6
Ben ChrisJohn 53.7 2 63 71.7
Ben Charles 7.0 48 74 53.8
Ben Raspberry 74.7 59 75 56.5
Ben Weaspoppy 89.5 48 85 92.2
Ben hello 95.9 92 92 23.5
10
Ben Chakarayara 10.4 11 68 37.2
Ben Boi 76.6 62 76 64.7
Ben ChrisJohn 8.4 87 99 2.0
Ben JohnChris 82.3 5 37 85.0
Ben Raspberry 83.2 8 65 7.4
Ben Yonas 26.6 45 69 42.8
Ben Dan 77.9 97 98 50.2
Ben Binzly 74.3 26 39 90.5
Ben Huang 6.3 72 77 36.5
Ben Gupta 89.2 90 96 28.2
5
Ben Weaspoppy 92.9 21 99 12.7
Ben Chakarayara 94.2 1 20 67.0
Ben Armstrong 59.8 93 97 91.2
Ben Raspberry 30.4 67 69 21.7
Ben Dan 84.3 32 54 45.4
12
Ben Stefan 50.5 59 83 77.7
Ben Charles 27.7 22 86 93.7
Ben ChrisJohn 51.9 57 66 5.1
Ben Yonas 18.6 15 46 43.7
Ben Huang 55.5 58 98 74.5
Ben Squid 40.7 38 43 58.9
Ben hello 5.4 65 67 11.5
Ben Raspberry 40.7 69 99 20.3
Ben Amel 12.5 88 98 18.9
Ben Weaspoppy 44.1 11 44 86.0
Ben Mitch 22.8 74 75 86.7
Ben Boi 23.6 16 50 85.4
3
Ben hello 4.8 20 98 17.7
Ben Norman 9.3 61 65 23.6
Ben Malek 91.9 45 49 58.1
7
Ben Gupta 43.4 49 57 25.4
Ben Malek 9.7 31 37 57.0
Ben hello 17.1 16 83 93.7
Ben Yonas 71.8 77 93 42.0
Ben Huang 51.3 94 95 81.7
Ben Raspberry 69.4 39 48 78.9
Ben Dan 22.2 95 96 55.6
13
Ben Boi 2.2 88 97 69.0
Ben Raspberry 36.8 64 83 97.1
Ben hello 42.9 30 78 5.1
Ben Malek 32.7 84 99 41.0
Ben Binzly 55.6 23 64 82.3
Ben Huang 36.6 69 95 34.4
Ben Weaspoppy 87.0 72 98 3.1
Ben Amel 53.0 88 93 37.3
Ben HelloWorld 56.3 43 56 8.8
Ben Squid 51.2 31 88 23.2
Ben Chakarayara 76.8 83 83 97.6
Ben Armstrong 69.8 34 90 54.5
Ben Charles 75.0 73 83 11.6
3
Ben Norman 24.6 32 58 7.9
Ben Huang 78.5 51 82 10.9
Ben Weaspoppy 92.7 35 80 15.3
13
Ben Boi 56.6 57 72 85.4
Ben hello 75.9 70 79 2.9
Ben Stefan 14.8 95 99 27.9
Ben Norman 15.3 18 98 53.7
Ben JohnChris 99.6 39 57 7.9
Ben Binzly 72.6 32 71 85.8
Ben Armstrong 33.3 46 96 61.6
Ben Malek 40.4 12 96 16.1
Ben Dan 1.2 61 68 14.5
Ben Squid 6.7 88 93 34.3
Ben Gupta 94.8 49 59 56.0
Ben Mitch 10.6 1 95 71.4
Ben Charles 97.8 50 56 8.5
2
Ben Squid 85.6 71 96 41.2
Ben Norman 6.9 10 58 41.9
11
Ben Chakarayara 11.5 65 76 36.5
Ben JohnChris 68.7 10 99 94.2
Ben Stefan 66.2 91 93 44.2
Ben Charles 59.0 23 51 89.1
Ben Malek 80.8 34 80 67.0
Ben Weaspoppy 51.9 83 94 59.6
Ben Gupta 80.0 21 56 31.5
Ben Binzly 74.3 80 86 45.0
Ben Huang 62.3 36 38 8.8
Ben Yonas 66.3 71 93 60.5
Ben Amel 30.6 55 69 15.0
16
Ben hello 87.7 54 82 43.2
Ben Charles 7.1 25 60 70.8
Ben Weaspoppy 50.6 2 89 8.0
Ben Yonas 50.1 44 63 95.6
Ben Squid 16.8 60 80 24.6
Ben Boi 85.9 20 51 3.5
Ben Huang 60.3 19 34 21.3
Ben JohnChris 8.0 98 98 79.9
Ben Malek 44.9 35 86 25.2
Ben Gupta 87.6 87 88 44.5
Ben Stefan 12.6 73 75 83.8
Ben Norman 93.3 3 48 50.6
Ben HelloWorld 37.4 96 97 66.1
Ben ChrisJohn 59.6 68 95 32.3
Ben Amel 98.3 92 93 81.0
Ben Binzly 62.4 38 64 61.3
18
Ben Binzly 14.0 9 38 56.1
Ben Dan 95.3 13 90 39.5
Ben Huang 8.0 49 71 95.3
Ben Charles 30.0 63 97 98.7
Ben JohnChris 2.4 0 20 58.0
Ben Weaspoppy 19.9 10 68 19.8
Ben Mitch 16.7 51 90 35.5
Ben Amel 63.3 44 50 49.0
Ben Raspberry 76.0 50 81 61.9
Ben ChrisJohn 19.6 78 84 12.3
Ben Norman 14.1 30 98 46.2
Ben Gupta 65.9 70 80 74.3
Ben Chakarayara 15.0 36 56 91.6
Ben Malek 97.2 54 88 60.0
Ben Boi 72.6 39 77 14.0
Ben HelloWorld 40.3 78 97 34.4
Ben Squid 86.3 21 76 20.9
Ben hello 77.9 19 49 29.8
16
Ben ChrisJohn 23.8 0 77 52.5
Ben hello 11.7 2 5 85.1
Ben Yonas 86.3 85 93 57.9
Ben Mitch 43.0 75 97 23.8
Ben Dan 12.2 84 84 80.6
Ben HelloWorld 50.6 48 57 5.3
Ben Huang 64.9 35 91 80.8
Ben Weaspoppy 89.4 16 38 96.4
Ben Armstrong 42.1 0 6 7.3
Ben Norman 13.9 70 86 71.0
Ben JohnChris 6.7 59 61 54.6
Ben Gupta 57.2 18 87 35.0
Ben Raspberry 93.8 92 98 30.7
Ben Amel 7.3 39 50 85.6
Ben Malek 96.1 69 89 0.4
Ben Boi 30.0 1 10 96.0
19
Ben Norman 92.0 3 70 67.6
Ben Weaspoppy 64.4 57 65 30.4
Ben Mitch 10.0 64 77 0.1
Ben Malek 2.7 79 80 88.9
Ben Boi 87.4 53 59 90.2
Ben hello 96.6 17 77 42.8
Ben Raspberry 30.0 63 77 5.8
Ben HelloWorld 95.8 89 99 97.6
Ben Chakarayara 4.5 55 75 19.4
Ben Yonas 76.7 51 95 41.2
Ben Stefan 88.5 97 99 94.3
Ben Armstrong 6.7 60 78 0.2
Ben Gupta 92.7 62 95 98.1
Ben Amel 15.0 76 81 64.5
Ben Binzly 84.7 4 76 20.9
Ben Squid 71.7 62 64 92.3
Ben Charles 71.1 54 60 65.7
Ben Dan 48.8 14 71 20.5
Ben ChrisJohn 19.6 76 87 82.3
11
Ben Binzly 85.7 60 85 47.8
Ben JohnChris 42.7 34 80 53.2
Ben hello 37.1 79 84 67.8
Ben Charles 88.2 41 43 17.5
Ben Stefan 49.2 43 46 69.2
Ben Yonas 32.1 72 73 39.3
Ben Chakarayara 26.5 23 57 30.2
Ben Amel 36.5 62 63 98.7
Ben Norman 39.3 35 69 9.3
Ben Weaspoppy 26.7 99 99 54.2
Ben Gupta 42.9 48 76 49.0
18
Ben Mitch 15.1 94 97 51.8
Ben Huang 98.0 14 45 56.1
Ben Charles 60.5 13 70 99.6
Ben HelloWorld 74.1 50 51 59.5
Ben hello 54.7 56 81 99.0
Ben Dan 50.3 23 46 13.0
Ben Armstrong 15.4 7 8 30.8
Ben Boi 30.9 36 42 11.5
Ben Gupta 78.9 51 72 91.5
Ben Weaspoppy 19.1 90 95 85.8
Ben Squid 29.4 71 99 13.0
Ben Malek 92.1 34 80 66.4
Ben Norman 48.0 92 93 16.2
Ben Amel 0.6 86 89 16.9
Ben Chakarayara 81.0 7 72 47.3
Ben Yonas 45.8 51 59 30.7
Ben ChrisJohn 26.1 27 58 38.9
Ben Binzly 92.9 81 96 65.8
